timestamp,Clocks / Second,GPU % Bus Busy,% Vertex Fetch Stall,% Texture Fetch Stall,L1 Texture Cache Miss Per Pixel,% Texture L1 Miss,% Texture L2 Miss,% Stalled on System Memory,% Instruction Cache Miss,Pre-clipped Polygons/Second,% Prims Trivially Rejected,% Prims Clipped,Average Vertices / Polygon,Reused Vertices / Second,Average Polygon Area,% Wave Context Occupancy,% Shaders Busy,% Shaders Stalled,Vertices Shaded / Second,Fragments Shaded / Second,Vertex Instructions / Second,Fragment Instructions / Second,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Textures / Vertex,Textures / Fragment,ALU / Vertex,ALU / Fragment,EFU / Fragment,EFU / Vertex,% Time Shading Fragments,% Time Shading Vertices,% Time Compute,% Shader ALU Capacity Utilized,% Time ALUs Working,% Time EFUs Working,% Nearest Filtered,% Linear Filtered,% Anisotropic Filtered,% Non-Base Level Textures,% Texture Pipes Busy,Read Total (Bytes/sec),Write Total (Bytes/sec),Texture Memory Read BW (Bytes/Second),Vertex Memory Read (Bytes/Second),SP Memory Read (Bytes/Second),Avg Bytes / Fragment,Avg Bytes / Vertex,Preemptions / second,Avg Preemption Delay,GPU Frequency
11/29/2023 1:41:07 AM,233692528.0,66.214,1.217,62.05,0.37,30.927,7.273,24.008,0.0,800626.125,0.244,0.209,1.02,1582360.75,1116.394,90.478,90.036,28.443,816450.438,892180096.0,56096392.0,28701849600.0,12046681088.0,27174221824.0,3068057344.0,1.99,1.961,67.712,27.207,3.256,0.995,99.588,0.412,0.0,22.712,24.755,22.267,0.002,100.0,0.002,0.0,90.036,2617386752.0,1802193280.0,2524808448.0,55178284.0,249842.766,0.858,67.583,139.421,2.719,525000000.0
11/29/2023 1:41:08 AM,234531264.0,68.342,1.251,59.648,0.379,31.051,6.876,23.449,0.0,857453.688,0.236,0.202,1.02,1694843.375,1075.498,91.078,88.817,26.994,874341.25,920572352.0,60087456.0,30323853312.0,12482789376.0,29109104640.0,3286511872.0,1.991,1.998,67.728,27.757,3.374,0.995,99.538,0.462,0.0,25.07,27.358,24.959,0.002,100.0,0.002,0.0,88.817,2732791040.0,1821367808.0,2632105216.0,59129204.0,1382871.0,0.832,67.627,144.381,3.513,525000000.0
11/29/2023 1:41:09 AM,241713232.0,66.544,1.204,59.782,0.362,30.798,7.608,23.721,0.0,812618.188,0.248,0.213,1.004,1580409.75,1153.063,90.958,89.094,27.794,815661.625,935451776.0,56027736.0,29514260480.0,12588566528.0,27615240192.0,3118075136.0,1.99,1.931,67.695,26.758,3.161,0.995,99.586,0.414,0.0,24.209,26.354,23.415,0.002,99.991,0.002,0.011,89.094,2646966528.0,1730427648.0,2550359040.0,55207152.0,258436.906,0.878,67.684,144.217,2.61,525000000.0
11/29/2023 1:41:10 AM,232602720.0,65.576,1.223,61.752,0.369,30.892,7.283,24.012,0.0,800143.875,0.244,0.209,1.02,1581407.625,1116.394,90.742,89.919,27.881,815958.688,891642816.0,56062604.0,28684560384.0,12039424000.0,27157854208.0,3066209280.0,1.99,1.961,67.712,27.207,3.256,0.995,99.543,0.457,0.0,23.293,25.389,22.837,0.002,100.0,0.002,0.0,89.919,2495064064.0,1751320192.0,2402279680.0,55062240.0,249692.266,0.858,67.482,139.337,2.535,525000000.0
11/29/2023 1:41:11 AM,231428128.0,64.711,1.241,60.319,0.375,30.994,7.048,22.27,0.0,856329.875,0.244,0.209,1.02,1692295.625,1092.743,90.821,88.431,26.266,873031.312,933866560.0,59975380.0,30437773312.0,12635273216.0,29045747712.0,3279627264.0,1.99,1.981,67.703,27.517,3.323,0.995,99.557,0.443,0.0,24.017,26.191,23.749,0.002,99.972,0.002,0.035,88.431,2706435840.0,1828234880.0,2598430464.0,58992764.0,3651296.0,0.843,67.572,149.297,6.691,525000000.0
11/29/2023 1:41:12 AM,231977760.0,66.517,1.266,60.111,0.358,30.757,7.774,21.658,0.0,799603.875,0.244,0.209,1.02,1580222.375,1169.135,90.913,89.432,25.962,815526.125,933135744.0,56023208.0,29168996352.0,12536336384.0,27137499136.0,3063911168.0,1.99,1.917,67.701,26.555,3.117,0.995,99.56,0.44,0.0,24.247,26.386,23.312,0.002,100.0,0.002,0.0,89.432,2704576768.0,1806426624.0,2610767104.0,55257112.0,249505.125,0.889,67.756,139.233,2.619,525000000.0
11/29/2023 1:41:13 AM,232273280.0,67.232,1.187,61.465,0.373,30.964,7.143,24.163,0.0,821189.062,0.246,0.211,1.039,1653836.5,1099.441,90.746,89.951,28.379,853165.0,901228672.0,58626344.0,29256867840.0,12194925568.0,27838636032.0,3142625536.0,1.992,1.975,67.721,27.399,3.297,0.995,99.561,0.439,0.0,23.403,25.527,23.082,0.002,100.0,0.002,0.0,89.951,2691999488.0,1771190784.0,2600965120.0,57581452.0,258674.219,0.849,67.492,144.349,2.604,525000000.0
11/29/2023 1:41:14 AM,239160608.0,64.664,1.307,60.981,0.367,30.884,7.351,21.941,0.0,856700.125,0.236,0.202,1.02,1693291.0,1123.985,90.905,89.596,26.331,873636.812,961152320.0,60028044.0,30796613632.0,12974545920.0,29078112256.0,3283012608.0,1.991,1.955,67.715,27.101,3.234,0.995,99.558,0.442,0.0,24.171,26.341,23.628,0.002,100.0,0.002,0.0,89.596,2675309056.0,1858293120.0,2576612864.0,58966968.0,258416.281,0.863,67.496,144.206,2.709,525000000.0
11/29/2023 1:41:15 AM,232947776.0,69.413,1.146,59.715,0.363,30.795,7.571,25.486,0.0,799895.562,0.244,0.209,1.02,1580857.75,1146.494,91.188,89.507,28.961,815764.5,915398208.0,56044424.0,28957532160.0,12318184448.0,27148410880.0,3065143296.0,1.99,1.935,67.707,26.842,3.178,0.995,99.567,0.433,0.0,24.322,26.484,23.586,0.002,99.987,0.002,0.013,89.507,2677064704.0,1687058048.0,2583122944.0,55469716.0,249605.453,0.876,67.997,139.289,2.679,525000000.0
11/29/2023 1:41:16 AM,235005216.0,65.5,1.308,60.435,0.379,31.036,6.897,20.585,0.0,857101.188,0.236,0.202,1.02,1694146.625,1075.498,90.827,89.508,24.912,873981.812,920193856.0,60062752.0,30311387136.0,12477658112.0,29097138176.0,3285160704.0,1.991,1.998,67.728,27.757,3.374,0.995,99.561,0.439,0.0,24.903,27.176,24.793,0.002,100.0,0.002,0.0,89.508,2749800192.0,1798982912.0,2651328512.0,59146940.0,258624.328,0.832,67.675,144.322,2.629,525000000.0
11/29/2023 1:41:17 AM,298866496.0,46.349,1.057,38.179,0.291,30.432,7.647,18.562,0.0,3422611.5,0.358,1.12,0.898,7065557.5,409.447,89.039,76.188,25.871,3072950.0,1378302720.0,181880624.0,40687472640.0,18035202048.0,38960066560.0,3172237824.0,0.596,1.645,57.898,25.304,2.14,1.289,99.19,0.81,0.0,25.85,28.209,17.875,0.002,99.985,0.002,0.019,72.695,2313454592.0,2118444544.0,2095088000.0,104896968.0,9352535.0,0.614,34.136,203.986,27.52,525000000.0
11/29/2023 1:41:18 AM,223091840.0,65.182,1.178,62.146,0.369,30.91,7.29,23.332,0.0,800329.0,0.226,0.194,1.02,1581968.75,1116.533,90.613,90.439,27.802,816170.5,892026560.0,56086736.0,28696907776.0,12044606464.0,27169544192.0,3067529216.0,1.991,1.961,67.724,27.207,3.256,0.995,99.575,0.425,0.0,22.983,25.051,22.533,0.002,100.0,0.002,0.0,90.439,2579373824.0,1730475648.0,2487073536.0,55274568.0,231956.906,0.858,67.724,129.44,2.818,525000000.0
11/29/2023 1:41:19 AM,243395072.0,65.874,1.185,61.57,0.377,31.017,6.96,25.448,0.0,857385.688,0.244,0.209,1.02,1694529.5,1083.57,90.663,89.281,29.276,874184.312,927182784.0,60054536.0,30386841600.0,12559108096.0,29087442944.0,3284011520.0,1.99,1.99,67.703,27.639,3.349,0.995,99.571,0.429,0.0,22.999,25.093,22.827,0.002,99.984,0.002,0.018,89.281,2636786176.0,1821010560.0,2534936064.0,58985876.0,1391020.125,0.837,67.475,149.277,28.069,525000000.0
11/29/2023 1:41:20 AM,269466464.0,55.791,1.125,48.1,0.325,30.628,7.594,20.47,0.0,1899190.625,0.832,0.878,0.931,3891949.0,584.994,90.138,82.118,26.565,1768243.5,1091355520.0,108785960.0,33351976960.0,14467335168.0,31641174016.0,3064054528.0,0.958,1.785,60.313,26.041,2.634,1.209,99.375,0.625,0.0,25.353,27.64,20.993,0.002,100.0,0.002,0.0,80.174,2400716544.0,1896411904.0,2260228608.0,75880600.0,1417787.375,0.739,42.913,164.206,9.942,525000000.0
11/29/2023 1:41:21 AM,302981312.0,44.901,1.123,38.275,0.3,30.603,6.895,17.4,0.0,3574971.0,0.571,0.987,0.907,7448372.5,382.342,89.101,76.544,24.93,3241444.75,1341457280.0,190675216.0,40877539328.0,17605216256.0,40022265856.0,3261188608.0,0.588,1.681,57.536,25.953,2.25,1.288,99.162,0.838,0.0,26.344,28.808,18.68,0.002,100.0,0.002,0.0,72.877,2269742080.0,2026628352.0,2056888192.0,110373544.0,4803241.0,0.567,34.051,164.279,19.23,525000000.0
11/29/2023 1:41:22 AM,300361728.0,44.116,1.1,37.108,0.299,30.606,7.006,16.467,0.0,3587706.25,0.724,1.072,0.904,7455961.0,387.656,88.941,75.693,24.177,3244002.25,1363027840.0,190814704.0,41316700160.0,17857681408.0,40348405760.0,3284815104.0,0.589,1.674,57.532,25.858,2.233,1.289,99.153,0.847,0.0,26.88,29.377,18.988,0.002,100.0,0.002,0.001,71.936,2289511936.0,2038506880.0,2068839040.0,110589552.0,8236719.5,0.574,34.09,208.927,28.271,525000000.0
11/29/2023 1:41:23 AM,304683360.0,45.24,1.087,37.953,0.294,30.487,7.426,17.692,0.0,3390874.25,0.727,1.152,0.899,7013921.5,403.244,89.043,76.576,25.606,3049420.5,1340164992.0,179695808.0,39932768256.0,17510080512.0,38567878656.0,3138748416.0,0.593,1.655,57.638,25.513,2.176,1.29,99.182,0.818,0.0,26.262,28.665,18.324,0.002,99.984,0.002,0.02,72.914,2209637376.0,2010518400.0,2007516544.0,103927952.0,2634430.0,0.599,34.081,213.769,11.441,525000000.0
11/29/2023 1:41:24 AM,293621504.0,44.468,1.145,36.811,0.296,30.514,7.247,16.073,0.0,3363760.0,0.446,1.205,0.903,6973471.5,390.995,88.859,76.572,24.261,3037805.75,1293406464.0,179073776.0,38859833344.0,16951181312.0,37680594944.0,3068355584.0,0.588,1.665,57.663,25.665,2.2,1.286,99.146,0.854,0.0,27.397,29.933,19.212,0.002,100.0,0.002,0.001,72.751,2131852672.0,1925030656.0,1931490048.0,103567208.0,2603734.0,0.588,34.093,199.038,17.267,525000000.0
11/29/2023 1:41:25 AM,312044256.0,44.808,1.083,38.191,0.297,30.55,7.075,17.305,0.0,3579170.0,0.088,1.011,0.904,7403395.5,382.906,88.801,76.656,25.184,3234841.0,1350901760.0,190431072.0,40746708992.0,17761886208.0,39533146112.0,3218249984.0,0.582,1.668,57.587,25.758,2.209,1.282,99.159,0.841,0.0,26.178,28.604,18.348,0.002,99.969,0.002,0.035,73.025,2259770880.0,2047815168.0,2041393792.0,109639536.0,4873180.0,0.579,33.893,209.185,23.135,525000000.0
11/29/2023 1:41:26 AM,298834912.0,45.627,1.115,36.11,0.293,30.473,7.521,16.49,0.0,3358432.5,0.722,1.17,0.903,6965232.0,399.779,89.071,75.265,24.165,3033537.0,1316555392.0,178672576.0,39100624896.0,17214945280.0,37641547776.0,3064903424.0,0.589,1.652,57.613,25.432,2.163,1.286,99.15,0.85,0.0,27.525,30.048,19.15,0.002,99.99,0.002,0.012,71.47,2217814272.0,2026225536.0,2016892928.0,103532240.0,2628036.75,0.606,34.129,213.767,9.509,525000000.0
11/29/2023 1:41:27 AM,296552448.0,42.973,1.232,35.16,0.299,30.619,6.955,14.157,0.0,3550835.5,0.771,1.115,0.909,7411959.5,383.021,89.127,76.012,22.182,3227884.75,1332639488.0,189494176.0,40475324416.0,17456214016.0,39593091072.0,3222563328.0,0.587,1.677,57.417,25.895,2.24,1.288,99.116,0.884,0.0,29.027,31.736,20.551,0.002,100.0,0.002,0.0,71.887,2166998528.0,1907644672.0,1961634304.0,110142112.0,1498462.75,0.571,34.122,209.049,7.719,525000000.0
11/29/2023 1:41:28 AM,308466208.0,45.045,1.127,37.217,0.298,30.616,7.066,18.084,0.0,3575916.5,0.914,1.048,0.906,7438623.0,390.488,89.279,76.675,25.605,3240067.5,1365087744.0,190367136.0,41289633792.0,17852403712.0,40312332288.0,3281062144.0,0.592,1.672,57.463,25.796,2.227,1.292,99.139,0.861,0.0,27.006,29.515,19.07,0.002,100.0,0.002,0.0,72.863,2192507648.0,1951702528.0,1978465664.0,110287072.0,4880133.5,0.578,34.039,218.658,7.926,525000000.0
11/29/2023 1:41:29 AM,298977152.0,45.964,1.108,37.346,0.296,30.532,7.246,17.361,0.0,3354180.5,0.732,1.031,0.904,6967134.5,393.715,88.961,76.257,25.202,3033454.25,1293500800.0,178488096.0,38852800512.0,16928253952.0,37708619776.0,3070234624.0,0.59,1.664,57.551,25.664,2.202,1.289,99.157,0.843,0.0,26.707,29.176,18.744,0.002,100.0,0.002,0.001,72.466,2212092160.0,1996143488.0,2010195072.0,103455184.0,3729768.5,0.588,34.105,199.172,6.252,525000000.0
11/29/2023 1:41:30 AM,303608544.0,45.853,1.109,37.731,0.3,30.639,6.838,17.722,0.0,3589306.25,0.671,1.091,0.904,7460727.0,383.788,88.938,76.382,25.247,3245214.0,1350008320.0,190815760.0,41181032448.0,17702000640.0,40382373888.0,3287846656.0,0.589,1.682,57.51,25.994,2.255,1.289,99.15,0.85,0.0,26.577,29.057,18.859,0.002,100.0,0.002,0.0,72.598,2323520000.0,2074003072.0,2108589184.0,110551344.0,4861052.0,0.563,34.066,204.07,30.068,525000000.0
11/29/2023 1:41:31 AM,306107616.0,47.867,1.027,37.986,0.287,30.318,7.913,20.18,0.0,3384060.0,0.093,1.054,0.901,6991795.0,407.457,88.983,75.601,27.177,3048214.25,1359801728.0,180230912.0,39744983040.0,17824530432.0,37696692224.0,3072105472.0,0.586,1.635,57.846,25.088,2.102,1.281,99.178,0.822,0.0,25.496,27.813,17.472,0.002,100.0,0.002,0.001,72.228,2278111232.0,2132752512.0,2059759744.0,103777072.0,11616656.0,0.631,34.045,203.911,25.689,525000000.0
11/29/2023 1:41:32 AM,283144128.0,48.479,1.131,38.663,0.295,30.505,7.175,19.467,0.0,3379523.5,0.06,0.823,0.902,6990989.0,389.571,88.955,78.679,27.155,3046684.75,1296919936.0,180077408.0,38988967936.0,17051451392.0,37726941184.0,3074048000.0,0.587,1.666,57.823,25.677,2.198,1.283,99.132,0.868,0.0,26.763,29.245,18.738,0.002,100.0,0.001,0.0,74.919,2179053312.0,1964787456.0,1981137536.0,103956104.0,1364888.0,0.586,34.121,134.41,2.32,525000000.0
11/29/2023 1:41:33 AM,299094432.0,45.382,1.144,36.795,0.299,30.613,6.817,17.293,0.0,3614705.0,0.079,1.108,0.903,7480002.0,380.624,88.993,75.882,24.638,3262312.25,1356060160.0,192697888.0,41350815744.0,17862627328.0,40394100736.0,3291136000.0,0.588,1.682,57.784,25.967,2.245,1.284,99.119,0.881,0.0,27.299,29.86,19.31,0.002,100.0,0.002,0.0,72.192,2290142720.0,2031894912.0,2069328384.0,111110136.0,7102338.0,0.564,34.059,198.985,20.861,525000000.0
11/29/2023 1:41:34 AM,293844992.0,46.834,1.089,37.057,0.293,30.428,7.401,18.183,0.0,3389062.5,0.086,1.046,0.9,6998660.5,393.286,88.954,75.679,25.679,3051725.75,1313297792.0,180561776.0,39191810048.0,17258809344.0,37718339584.0,3073827840.0,0.586,1.657,57.887,25.531,2.173,1.28,99.133,0.867,0.0,26.71,29.176,18.594,0.002,99.99,0.002,0.013,72.075,2226792192.0,2060214016.0,2018488064.0,103895464.0,5992462.5,0.598,34.045,209.001,41.663,525000000.0
11/29/2023 1:41:35 AM,293464928.0,44.956,1.158,36.887,0.299,30.582,6.867,16.329,0.0,3604165.75,0.079,0.952,0.904,7482418.0,379.81,88.898,76.5,24.195,3259115.0,1348062208.0,192492448.0,41106755584.0,17756403712.0,40156835840.0,3271932416.0,0.587,1.682,57.779,25.972,2.246,1.284,99.12,0.88,0.0,27.531,30.11,19.472,0.002,100.0,0.002,0.0,72.723,2273435392.0,2033327488.0,2058713216.0,111024560.0,4862915.0,0.564,34.066,204.148,14.751,525000000.0
11/29/2023 1:41:36 AM,290079456.0,39.637,1.233,33.609,0.296,30.553,7.117,12.47,0.0,3612600.5,0.079,1.044,0.903,7476163.0,387.749,88.958,75.459,20.669,3260730.0,1380492672.0,192604416.0,41625149440.0,18148306944.0,40374677504.0,3289506816.0,0.588,1.669,57.784,25.739,2.209,1.284,99.102,0.898,0.0,30.121,32.924,21.143,0.002,100.0,0.002,0.0,71.417,2078321920.0,1758932352.0,1858278272.0,110984136.0,5978862.0,0.582,34.037,203.865,12.359,525000000.0
11/29/2023 1:41:37 AM,271317216.0,40.634,1.225,33.289,0.295,30.522,7.231,12.751,0.0,3380988.0,0.083,1.138,0.902,6992728.0,390.047,88.822,74.723,20.847,3048054.25,1300104192.0,180089536.0,39015903232.0,17076172800.0,37730828288.0,3074316032.0,0.587,1.663,57.801,25.661,2.195,1.283,99.102,0.898,0.0,30.076,32.86,21.044,0.002,99.978,0.002,0.026,70.703,2020406784.0,1713886080.0,1810750848.0,104040120.0,7101741.0,0.589,34.133,199.147,37.272,525000000.0
11/29/2023 1:41:38 AM,289826912.0,40.948,1.256,33.557,0.299,30.605,6.86,12.224,0.0,3617236.75,0.085,0.935,0.902,7488632.5,381.367,88.931,75.626,20.352,3261037.75,1358968960.0,192536752.0,41405001728.0,17900511232.0,40422244352.0,3293365248.0,0.587,1.681,57.758,25.946,2.242,1.283,99.091,0.909,0.0,30.418,33.266,21.498,0.002,100.0,0.002,0.0,71.492,2123515648.0,1861887360.0,1910972928.0,111099496.0,2632108.25,0.565,34.069,214.098,9.646,525000000.0
11/29/2023 1:41:39 AM,291058048.0,42.861,1.157,35.066,0.291,30.403,7.59,14.993,0.0,3399378.5,0.215,1.105,0.898,7009136.0,403.489,89.202,76.198,23.13,3051437.0,1350452480.0,180301728.0,39996317696.0,17700161536.0,38345003008.0,3123653632.0,0.589,1.649,57.803,25.361,2.148,1.285,99.126,0.874,0.0,28.935,31.576,20.041,0.002,99.968,0.002,0.039,72.286,2082133888.0,1820307456.0,1876101248.0,104042544.0,3743957.5,0.61,34.096,208.926,7.785,525000000.0
11/29/2023 1:41:40 AM,290613088.0,44.665,1.128,36.778,0.295,30.504,7.212,16.591,0.0,3371943.75,0.208,1.053,0.902,6982214.5,390.145,88.912,76.297,24.541,3042850.5,1295568640.0,179632160.0,38939242496.0,17012297728.0,37709815808.0,3072037632.0,0.588,1.665,57.75,25.674,2.199,1.284,99.137,0.863,0.0,27.208,29.73,19.062,0.002,100.0,0.002,0.0,72.563,2131766016.0,1930121728.0,1927138304.0,103566608.0,4824829.0,0.587,34.036,184.14,19.876,525000000.0
11/29/2023 1:41:41 AM,295849824.0,45.387,1.096,37.754,0.297,30.564,7.092,17.856,0.0,3579809.25,0.195,0.961,0.905,7425195.5,383.872,88.904,76.403,25.413,3241145.0,1351899264.0,190831280.0,40859906048.0,17761765376.0,39718842368.0,3238719744.0,0.584,1.672,57.595,25.79,2.22,1.283,99.142,0.858,0.0,26.513,28.988,18.679,0.002,100.0,0.002,0.0,72.743,2262894080.0,2019147392.0,2043490688.0,110122264.0,8229891.5,0.579,33.976,199.121,15.776,525000000.0
11/29/2023 1:41:42 AM,291559680.0,47.683,1.112,37.396,0.29,30.393,7.671,18.731,0.0,3382237.5,0.069,1.046,0.901,6989381.5,400.647,89.014,77.105,26.513,3046558.5,1336145152.0,180164688.0,39456509952.0,17539051520.0,37691236352.0,3071838208.0,0.586,1.646,57.856,25.312,2.137,1.281,99.138,0.862,0.0,26.899,29.363,18.577,0.002,99.995,0.001,0.007,73.417,2206841344.0,2046115328.0,2004601216.0,103508808.0,2512714.25,0.614,33.976,149.169,28.225,525000000.0
11/29/2023 1:41:43 AM,290000768.0,43.778,1.157,36.252,0.299,30.582,6.87,15.321,0.0,3594012.0,0.066,1.039,0.905,7470467.0,379.289,88.794,75.673,23.207,3254146.75,1344077696.0,192033136.0,40967073792.0,17704470528.0,40001925120.0,3261637888.0,0.586,1.682,57.728,25.961,2.246,1.283,99.115,0.885,0.0,27.801,30.411,19.683,0.002,100.0,0.002,0.0,71.872,2257309952.0,2014097792.0,2046061184.0,110653392.0,4781953.0,0.566,34.004,159.313,23.007,525000000.0
11/29/2023 1:41:44 AM,292433024.0,46.448,1.157,38.437,0.3,30.652,6.844,17.78,0.0,3479030.5,0.608,1.01,0.9,7239333.5,395.899,89.141,78.118,25.701,3130947.25,1350323328.0,185905520.0,41186975744.0,17712433152.0,40374509568.0,3287288320.0,0.609,1.681,58.08,25.994,2.255,1.297,99.156,0.844,0.0,26.856,29.357,19.042,0.001,99.973,0.001,0.034,74.269,2279485440.0,2056978304.0,2073528704.0,107036200.0,1373892.875,0.563,34.187,139.397,4.72,525000000.0
11/29/2023 1:41:45 AM,288575264.0,44.617,1.123,35.439,0.289,30.394,7.873,16.617,0.0,3369205.25,0.663,1.193,0.902,6974816.0,409.078,89.268,75.159,23.94,3038737.0,1352611200.0,179142992.0,39627145216.0,17656600576.0,37789093888.0,3075999232.0,0.589,1.636,57.667,25.148,2.116,1.286,99.147,0.853,0.0,28.013,30.55,19.274,0.002,99.973,0.002,0.033,71.356,2131490560.0,1938761856.0,1917059584.0,103324248.0,8209274.5,0.626,34.002,189.101,26.881,525000000.0
11/29/2023 1:41:46 AM,275696256.0,43.987,1.135,36.073,0.295,30.524,7.205,15.755,0.0,3378036.0,0.095,1.032,0.902,6988924.0,389.33,89.035,75.24,23.306,3045953.5,1296903936.0,179922848.0,38984138752.0,17056716800.0,37710221312.0,3072313344.0,0.587,1.665,57.786,25.673,2.196,1.283,99.143,0.857,0.0,27.626,30.187,19.333,0.002,100.0,0.002,0.0,71.535,2139894784.0,1944797312.0,1927934976.0,103530040.0,9326663.0,0.586,33.989,179.224,29.336,525000000.0
11/29/2023 1:41:47 AM,290705120.0,43.61,1.153,36.005,0.298,30.598,7.001,15.516,0.0,3577136.5,0.305,1.093,0.908,7442277.5,381.907,88.873,75.411,23.356,3248574.75,1344830336.0,191401504.0,40763453440.0,17665024000.0,39725969408.0,3235446528.0,0.588,1.674,57.633,25.848,2.228,1.285,99.123,0.877,0.0,27.741,30.331,19.567,0.002,100.0,0.002,0.0,71.587,2230270720.0,1990555008.0,2012990080.0,110378960.0,6010537.0,0.574,33.978,218.962,46.522,525000000.0
11/29/2023 1:41:48 AM,292403008.0,47.983,1.076,37.69,0.292,30.442,7.566,19.07,0.0,3357116.5,0.79,1.071,0.904,6965602.0,400.679,89.198,76.133,26.441,3033509.75,1317452416.0,178744000.0,39111319552.0,17219065856.0,37653282816.0,3065611776.0,0.589,1.651,57.636,25.428,2.163,1.287,99.16,0.84,0.0,26.225,28.628,18.244,0.002,99.987,0.002,0.016,72.52,2258699008.0,2112304256.0,2053131136.0,103017160.0,5891369.5,0.606,33.96,154.184,49.332,525000000.0
11/29/2023 1:41:49 AM,296119776.0,44.689,1.133,37.017,0.3,30.618,6.843,16.875,0.0,3606228.25,0.26,1.054,0.902,7477924.0,381.135,88.981,76.001,24.655,3254551.75,1352964352.0,191876368.0,41295224832.0,17797509120.0,40411668480.0,3291883264.0,0.588,1.682,57.671,26.003,2.252,1.286,99.139,0.861,0.0,27.023,29.552,19.144,0.002,100.0,0.002,0.0,72.204,2269298688.0,2040837632.0,2050183040.0,110733624.0,7071005.0,0.562,34.024,179.229,26.759,525000000.0
11/29/2023 1:41:50 AM,297120448.0,45.585,1.097,37.364,0.291,30.43,7.639,17.543,0.0,3430029.25,0.618,1.225,0.898,7093142.0,411.065,89.245,75.884,24.99,3080125.25,1384209792.0,182307360.0,40897466368.0,18076690432.0,39260848128.0,3190353920.0,0.599,1.644,57.896,25.323,2.143,1.293,99.192,0.808,0.0,26.433,28.845,18.286,0.002,99.966,0.002,0.041,72.305,2298764800.0,2115006720.0,2081610368.0,104931248.0,8184180.5,0.611,34.067,178.989,44.586,525000000.0
11/29/2023 1:41:51 AM,286420192.0,46.307,1.094,38.225,0.295,30.523,7.188,18.861,0.0,3374580.75,0.084,1.205,0.902,6983108.0,389.13,88.796,76.801,26.346,3043260.0,1296339328.0,179737984.0,38974865408.0,17056533504.0,37693693952.0,3071484160.0,0.587,1.666,57.778,25.677,2.197,1.283,99.156,0.844,0.0,26.024,28.438,18.212,0.002,100.0,0.002,0.0,73.189,2158333440.0,1970351488.0,1948736256.0,103378816.0,8204471.0,0.586,33.97,184.045,40.301,525000000.0
11/29/2023 1:41:52 AM,294217344.0,44.441,1.098,36.529,0.296,30.533,7.079,16.72,0.0,3581094.0,0.086,1.068,0.903,7405139.0,382.948,88.775,74.931,24.135,3234413.75,1352176256.0,190369648.0,40827191296.0,17786554368.0,39626215424.0,3227531264.0,0.582,1.67,57.576,25.774,2.212,1.281,99.144,0.856,0.0,26.794,29.292,18.828,0.002,100.0,0.002,0.0,71.286,2281341696.0,2066282112.0,2057590784.0,109584944.0,11620705.0,0.579,33.881,209.071,62.504,525000000.0
11/29/2023 1:41:53 AM,304691584.0,47.823,1.036,37.702,0.286,30.272,8.009,19.479,0.0,3386027.25,0.092,1.085,0.901,6993365.5,409.119,88.986,75.569,26.52,3049500.25,1365654144.0,180390304.0,39809871872.0,17890138112.0,37695381504.0,3072044032.0,0.586,1.632,57.874,25.042,2.094,1.281,99.172,0.828,0.0,25.723,28.054,17.596,0.002,99.988,0.002,0.014,72.157,2313359104.0,2172167680.0,2096209280.0,103449200.0,10504376.0,0.634,33.923,218.815,33.869,525000000.0
11/29/2023 1:41:54 AM,293506432.0,44.777,1.122,37.169,0.298,30.556,7.0,16.702,0.0,3549815.75,0.075,1.096,0.907,7380390.5,378.104,88.849,75.803,24.359,3218755.0,1323889664.0,189147520.0,40163184640.0,17438769152.0,39073710080.0,3187562240.0,0.579,1.677,57.485,25.855,2.229,1.279,99.133,0.867,0.0,26.855,29.361,18.932,0.002,100.0,0.002,0.0,72.132,2243276288.0,2027464064.0,2030200320.0,109193712.0,5972113.5,0.575,33.924,189.177,13.848,525000000.0
